"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SECTM1",84.5332828980283,0.925953759035303,0.304037530537707,3.04552453572986,0.00232274825947208,0.00781608429983609
"DOLK",39.5606466398747,0.453482994320925,0.148905060824121,3.04545051599391,0.00232332006477434,0.00781702824201156
"TUFM",333.848727681205,0.276195112926361,0.0907023348215763,3.04507170041073,0.00232624844834088,0.00782589988212057
"AC025442.2",7.48293557396561,0.751144668401218,0.24670217215883,3.0447428242246,0.00232879352281518,0.00783347994212436
"AL158212.3",60.2997803371,-0.366817044566153,0.120477375319303,-3.04469651329946,0.00232915211396958,0.0078337042399408
"NEUROG2",1.58780437025459,-2.46659687852315,0.81025493561367,-3.04422320692808,0.00233281988343808,0.00784505694134641
"DPRXP3",3.77140433967114,1.01901306061765,0.334756721274722,3.04404062967682,0.00233423613334671,0.00784883609503726
"PRSS51",8.23814748533966,-1.95325452810703,0.641722088904687,-3.04377013333125,0.00233633581822407,0.00785436668825957
"GOLGA6L3",1.48828974676199,-1.81251165619814,0.595489549599347,-3.04373377738975,0.00233661815725527,0.00785436668825957
"LRRC14",285.8370735777,0.520511641585724,0.171011915011414,3.04371564724589,0.00233675896702431,0.00785436668825957
"PLEKHH3",249.608145261242,0.525505060210886,0.172658421368894,3.04361094028606,0.00233757233725716,0.00785611662399913
"FAM110B",117.367502325717,0.871759615719561,0.28643582262712,3.04347273230001,0.00233864634251883,0.0078587419543996
"CCDC191",96.4439586075479,0.643626830067433,0.211490559722031,3.04328869767697,0.00234007716505557,0.00786256551914752
"AC239799.1",4.27711294398343,1.13960001779822,0.374483804739777,3.04312230161759,0.00234137154224783,0.00786592973306994
"ADGRV1",813.037037267041,1.42361637385124,0.467823546415951,3.04306267770772,0.00234183550981116,0.00786650366019431
"BET1L",243.098336748132,-0.37383379172513,0.122855186775012,-3.04288163600078,0.00234324481430336,0.00787025254526219
"RGS10",58.9583528809737,0.578922109360994,0.190265321019825,3.04270955031618,0.00234458512126786,0.0078737687791696
"AL133517.1",6.2738962131989,0.728210818636398,0.239347816610511,3.04247947171128,0.00234637820877317,0.00787880450583544
"AC145124.1",20.2586706594325,-0.803104796548536,0.263980377310737,-3.04228975172342,0.00234785771120122,0.00788278613008831
"MYO1G",100.099590711987,0.792209333803708,0.260428648495026,3.0419438812963,0.00235055712744244,0.00789086203052857
"MERTK",130.91658489592,-0.524890565579805,0.172566333356557,-3.04167420939097,0.00235266380816763,0.00789694633595827
"RASGEF1C",6.30616373948723,-1.90037394439267,0.624880833374876,-3.04117816212904,0.00235654345186393,0.00790897949902706
"TNFRSF10B",283.168462061235,-0.527319968685725,0.173412118591272,-3.04084843071783,0.00235912555998853,0.00791665543677032
"TMEM65",270.061857679772,0.573966591497477,0.188763023882642,3.04067279540045,0.00236050200746831,0.0079202840550662
"DPY19L2P4",3.776543693796,2.56693918978815,0.844223232342819,3.04059292784989,0.00236112816968745,0.007921394619544
"RPL36A-HNRNPH2",8.78895765910368,-2.54879573061625,0.838338131802178,-3.0402955966432,0.00236346058585792,0.00792797221887451
"AL163636.2",28.1306949241512,-1.45041555415408,0.477068370786142,-3.04026769111521,0.00236367959916586,0.00792797221887451
"WDR89",53.8690195049985,0.391630569186711,0.128825975810785,3.03999691616482,0.00236580571017849,0.00793411172686203
"SIT1",8.27728018684168,1.44426094331165,0.475117570891595,3.03979695089236,0.00236737695108205,0.00793838908649731
"NXF1",562.445508490466,-0.318342619089022,0.104728512759727,-3.03969387801179,0.00236818722645301,0.00794011399413954
"BCAT2",97.181324940759,0.459729934999366,0.151251046770268,3.03951572446067,0.00236958832388501,0.00794381914550633
"G6PC3",134.794593237157,0.47723250901116,0.157031960420383,3.03907884569219,0.00237302739172618,0.00795435461958079
"AC109347.1",3.79665847783624,0.93647000703281,0.308153278902699,3.03897466341257,0.00237384817916957,0.00795611211892026
"ZNF485",29.3844947988135,0.610817818526954,0.201011861023301,3.03871530474588,0.00237589263400339,0.00796147371033902
"RPE65",1.00140765488131,-2.64685999506907,0.871051133377792,-3.03869645953502,0.00237604124855065,0.00796147371033902
"ZNF99",27.4415636988065,1.59762011867421,0.525769974078706,3.0386294338578,0.00237656988632684,0.00796225087009575
"LINC00426",9.51098783880459,1.23215476410897,0.405512428906214,3.03851294381395,0.00237748891038899,0.00796433558846573
"EWSR1",1167.81277517498,0.254000506956494,0.0836007524334058,3.03825623051449,0.00237951534543871,0.00797012903272506
"RFX1",186.606448932184,-0.337584054450988,0.111114723388514,-3.03815771804264,0.00238029339970927,0.00797174013161087
"LINC00243",4.30229314271121,1.42447299780675,0.468909840593223,3.03783984572521,0.00238280555274163,0.00797915770069557
"TTC39A-AS1",8.50067979969575,1.52919327389078,0.503436988960458,3.03750679315081,0.00238544027941193,0.00798698382261989
"TIGD5",94.5253814471546,0.558412592800178,0.183845274439165,3.03740520121423,0.00238624448796512,0.00798867977532836
"AC109454.2",0.671132014460547,-1.96690348127564,0.647672918792673,-3.03687775759121,0.00239042375777058,0.00800167294044298
"AGBL4",13.1474094304528,1.34063905079515,0.441465824656835,3.03679011130086,0.00239111888371439,0.00800300154195054
"AP000251.1",1.56566007405894,1.86990463365105,0.615902147533662,3.03604174971456,0.00239706170659532,0.00802189150245567
"CGNL1",271.390112959521,-0.844035863013178,0.278032939937557,-3.03574052485558,0.00239945758086874,0.0080286501228611
"HMGN2P46",5.73675335579097,1.48902219841143,0.490501699053604,3.03571262094385,0.00239967963315952,0.0080286501228611
"PGF",52.7285085825018,-0.662154523300042,0.218146225436007,-3.03537006875365,0.00240240711037654,0.00803677352456554
"ICE2",356.827464363496,0.250634777433864,0.0825771630490591,3.03515848909658,0.00240409317231859,0.00804141148851325
"FCN1",28.7860767886849,-1.34760078943351,0.444108583488449,-3.03439482940901,0.00241018773137925,0.00806079236780825
"SEL1L2",0.88538874395429,-3.15729444670837,1.04054649894534,-3.03426559976752,0.00241122047576994,0.00806324145641894
"CU639417.2",5.0776417013756,1.17651163971884,0.387791949262907,3.03387329715093,0.00241435806114101,0.00807272775090707
"NFXL1",126.091106498343,0.395663998252671,0.130437211179469,3.03336750820497,0.00241840881029561,0.00808526458615834
"MTX1",81.8403912557665,0.33475690815375,0.110362551500933,3.0332472709361,0.00241937267805162,0.00808747947037784
"GNAQP1",3.93682347265223,2.27977639709183,0.751733424789758,3.0326926034045,0.00242382365817627,0.00810134907097004
"AP005136.2",4.2767423357488,0.871365714708017,0.287363303425267,3.03227901517575,0.00242714741087765,0.00811144805956572
"ATP6V0D2",3.43733237120546,1.51930843937762,0.501157565155816,3.03159833356051,0.00243262671120012,0.00812874740652054
"TMEM120A",86.7669877662727,-0.44525993995775,0.146878733557895,-3.03147997788422,0.00243358059646946,0.00813092242117212
"AC006254.1",97.0478120049564,0.89780811175542,0.296181639671847,3.03127537800838,0.0024352303725916,0.00813464494672475
"RPL13AP20",1.52378779438571,1.67184809132675,0.55153936433187,3.0312398342628,0.00243551708131436,0.00813464494672475
"ZHX1",319.321188654035,-0.404735781591989,0.133522005633263,-3.03122904477373,0.00243560411935211,0.00813464494672475
"ECI1",122.668498896576,0.51183797938534,0.168883170924603,3.03072222402698,0.00243969581501316,0.00814729677596979
"MTLN",24.0230365787638,-0.559774265022014,0.184703515501599,-3.03066383713291,0.00244016759146418,0.00814785834074067
"AL358472.2",3.84131216659259,0.952385543192534,0.314256590022545,3.03059847726411,0.00244069580982774,0.00814785845873106
"SLC12A6",216.448275574529,-0.408624081737639,0.134833236244749,-3.03058869695825,0.00244077486025261,0.00814785845873106
"FARP1",1174.70842910142,0.583080133511321,0.192555297157669,3.02811785558868,0.00246082094977081,0.00821375510050367
"ZNF501",23.3760995838888,-0.666830527594315,0.220229230278844,-3.02789292207036,0.00246265331064686,0.00821756682503433
"SCNN1A",322.99143627732,1.02861767958416,0.339714506352629,3.02788859571525,0.00246268856637843,0.00821756682503433
"UMPS",126.837735041121,0.353120213124401,0.116623503163907,3.02786491182754,0.00246288157600802,0.00821756682503433
"KCNK12",2.59399054117499,1.75943764572678,0.581175944567719,3.02737520740893,0.0024668754796061,0.00822986951401159
"TLE1",357.574258894073,-0.638173392958978,0.210810046318531,-3.02724373958302,0.0024679487060515,0.00823242653518931
"LINC01934",13.2496130712646,1.06768546307815,0.352723565622878,3.02697513616,0.00247014275555647,0.00823872122646203
"FAM27C",32.4977168284086,-1.00536121023872,0.332148901838995,-3.0268388806116,0.00247125642212872,0.00824141137619563
"AC145098.2",23.0080035710067,-0.864781898862814,0.285742811952127,-3.02643448125547,0.00247456443212416,0.00824956685427105
"AC010646.1",1.06432559720915,-2.44659370936015,0.808408321131097,-3.02643310986329,0.00247457565708089,0.00824956685427105
"PPARGC1B",107.192397580075,-0.583377396496146,0.192761087682756,-3.0264271877126,0.00247462413090185,0.00824956685427105
"CXorf40B",120.226350805327,0.724652538777246,0.239460619750211,3.02618668377771,0.0024765934311646,0.00825510636178528
"AP000857.1",1.53067777651694,-1.47699157428582,0.488137581001913,-3.02576902858874,0.00248001669316883,0.00826549031021841
"MUC5B",490.922889658472,1.61717663439073,0.534544048116334,3.02533839837793,0.00248355083609428,0.00827624118184851
"LINC00996",6.7044168174892,1.5155341501843,0.500968582113707,3.02520797569758,0.00248462211190903,0.00827878308855114
"PRSS35",1.6833834221524,-1.86026228859137,0.614975840089856,-3.02493556221585,0.0024868610465239,0.00828489376687827
"FGF18",8.50431118708428,-0.968200458910968,0.320075819357896,-3.02490972561837,0.00248707349031045,0.00828489376687827
"APOL6",913.397079509946,-0.799862564292539,0.264478369288577,-3.02430238981016,0.00249207214960073,0.00829958980355304
"PANK3",934.853512108654,0.465330017318788,0.153863782927146,3.02429856114431,0.00249210369045425,0.00829958980355304
"KRT89P",0.93594002611279,2.90177206451469,0.959546998667339,3.02410623819865,0.0024936885321891,0.0083038373805468
"AC015712.4",2.68303782567452,-2.2884473205844,0.756783037126449,-3.02391466023574,0.00249526815154514,0.00830806651549197
"ASCC3",482.127371594178,0.359753621612451,0.118975656420017,3.02375824128612,0.00249655855277027,0.00831133176059336
"FP671120.4",17.8188248919134,-0.939201620467375,0.310626693066287,-3.02357022571448,0.00249811042291425,0.00831546654791947
"HLA-DQB2",10.1549027203764,1.2581468545474,0.416170774947587,3.02315042353912,0.00250157863242664,0.0083259784422425
"ACOX1",503.137691250104,-0.578477302200875,0.191360890852774,-3.02296513996653,0.00250311075941647,0.0083300446849827
"AC132872.2",3.88274396068729,1.26527762907893,0.418561633504541,3.0229183178711,0.00250349807150366,0.00833030058857683
"SUCLA2",121.489920079844,-0.469137231982174,0.155197596920398,-3.02283824808704,0.00250416053531164,0.00833147187275269
"VSTM2A",18.747749640936,4.20428902138806,1.39093419920322,3.02263688950667,0.00250582720053336,0.00833598348252303
"VPS26C",204.449293495907,0.347156564439946,0.114864120902855,3.0223237831903,0.00250842082885185,0.00834357726364257
"ETF1",398.662818336023,-0.350943155422447,0.116120914428556,-3.0222217690024,0.00250926639759011,0.00834535544004562
"DDX52",192.262953720089,0.49740843219468,0.164608291204791,3.02177021919174,0.00251301230734123,0.00835677797767152
"TMPRSS5",8.92342934631391,-1.11577225487775,0.369314592768741,-3.02119731179002,0.0025177723221867,0.00837156957479895
"MRPL17",68.1611103216949,0.450620475638981,0.149159041824592,3.02107381575232,0.00251879947187914,0.00837394730269432
"MYC",897.270006491692,-0.775517366298208,0.256715085997462,-3.02092634441388,0.00252002653272552,0.00837698897958902
"CD84",197.735511584866,0.854371992636047,0.28283000419059,3.02079687436667,0.00252110426143534,0.00837953355955893
"AC093838.2",699.584002946899,2.33488458962565,0.77298557655784,3.02060563668349,0.00252269692480668,0.00838378881413152
"KCNH2",15.9105356685223,1.73910001859586,0.575825942158369,3.02018351600693,0.00252621568336753,0.00839444329852044
"ADRM1",177.237392702055,0.353320766975674,0.116992589759105,3.02002688976442,0.00252752244662454,0.00839774574441205
"AC113615.1",1.1191081846344,2.10238418491953,0.696280514888956,3.01944997736268,0.00253234107392287,0.00841235629713594
"FHOD3",124.664938336183,-0.851610310612491,0.282043835257737,-3.01942536639482,0.00253254682234913,0.00841235629713594
"CCNG2",449.921536737283,0.56730632835416,0.187894445437089,3.01928206038483,0.00253374516862739,0.00841529521600056
"ZNF195",254.950933931105,0.40281351823957,0.133415447171798,3.01924197518801,0.00253408045984829,0.00841536730856191
"PAIP1",211.871794745774,0.380943014609274,0.126196938796432,3.01863910679935,0.00253912802857545,0.00843108633690309
"PARP2",77.7619680643216,0.372426532698969,0.123379986747746,3.01853276626141,0.00254001932759294,0.00843300243415614
"GTF2IP1",588.875282709296,0.293453791600598,0.0972340263091158,3.01801542875209,0.00254435950384403,0.00844516092159634
"BX640514.2",3.40095769556333,1.32843860905548,0.44017311638747,3.0179912393516,0.00254456260545592,0.00844516092159634
"RANBP6",126.636552838462,0.400320132780466,0.13264489369064,3.0179837432273,0.00254462554821985,0.00844516092159634
"CERS3",3.16001492998171,-1.39613742464149,0.462671113264613,-3.01755909244113,0.00254819354279643,0.0084559567100884
"ZNF619",75.2504150340063,0.460853972834755,0.152732831746436,3.01738642284754,0.00254964565275206,0.00845972931964075
"LINC01146",2.87138069863144,1.54103471671943,0.510737729838498,3.01727212752957,0.00255060726524989,0.00846187372607815
"GGA2",620.901211911093,0.476344782436069,0.157886888339574,3.01700025534467,0.0025528959683399,0.00846841822411656
"PSME2P2",3.37355051500247,1.11073572002586,0.368163539760633,3.01696284414265,0.0025532110542304,0.00846841822411656
"MUC15",36.6219339725741,-1.97270655033953,0.653889872490201,-3.01687888638937,0.00255391829553129,0.00846971717484895
"DBH-AS1",10.8642157071172,0.899648380764177,0.298213998705544,3.0167878928195,0.00255468500728602,0.00847121300574913
"AC007673.1",3.05220865969007,1.56715776695743,0.519493086620787,3.01670572201744,0.00255537755927636,0.00847193004366854
"ST6GALNAC5",60.1858002784751,1.32827399234644,0.440308805318963,3.01668732557876,0.00255553263167003,0.00847193004366854
"AL162274.3",8.85476960216675,-0.67134294363684,0.222552525192364,-3.01655954277114,0.002556610011692,0.00847445482630516
"AC024361.1",4.21134962050699,0.870704660487757,0.288650638161893,3.01646539232459,0.00255740409167784,0.00847604004004775
"LRP11",215.202540117215,0.501744149275757,0.166349764322259,3.0161999406489,0.00255964416837552,0.00848241675753586
"AC006970.2",1.8029746424464,1.85929951879056,0.616463821351661,3.016072402617,0.00256072106623903,0.00848493771250657
"VEGFA",1386.98540819536,0.695892269281224,0.230759909628344,3.01565497404645,0.00256424862214768,0.00849557728690806
"NTRK1",6.85765768217673,-0.967735290963242,0.320935257249232,-3.01535985562259,0.00256674525484993,0.00850279911852273
"ELOC",77.9888987958246,0.594007370338826,0.197020840219883,3.01494689432798,0.00257024254224654,0.00851333360450853
"ULBP1",2.91290370998973,2.02424977547231,0.671421735490898,3.01487078608249,0.00257088756325056,0.00851441918393089
"HUS1B",7.55159583171454,0.917403360307035,0.304357585757708,3.01422866797661,0.00257633544035262,0.0085314089187195
"RAN",447.561299476272,0.422261095798111,0.14010255778184,3.01394280363983,0.00257876417309193,0.00853839794560086
"AC092821.1",41.5456358050904,0.921961187405753,0.30592537370539,3.01368002346093,0.00258099862711531,0.00854474206233241
"CLEC4C",1.28715993654439,2.66705768924919,0.885057720474178,3.01342796921798,0.00258314354042928,0.00855063236376308
"ACER2",53.440007118461,-0.604655191986996,0.2006557310527,-3.0133960730391,0.00258341508441612,0.00855063236376308
"AC010998.3",1.45624232533254,3.07984343203529,1.02209997074292,3.01325068016262,0.00258465319852227,0.00855367532809761
"AC073476.3",6.99805129262793,-0.866554116277512,0.287588296509885,-3.01317587257146,0.00258529044477944,0.00855472926955623
"ACAP1",86.1467171718556,1.11504956224641,0.370065558324779,3.01311358801949,0.00258582112349242,0.00855543036247599
"CNIH4",130.253772210739,0.424527863389013,0.140907048077294,3.01282206377738,0.00258830630147973,0.00856259712851456
"PIK3C2B",480.46599637891,-0.470870786120325,0.1563107544105,-3.01240172434799,0.00259189344441108,0.00857340718281965
"PROK1",1.95674258023761,-2.42435417925396,0.805083968432939,-3.01130599330261,0.00260126570437396,0.00860334809496915
"TMEM177",31.4422232337591,0.533094940167303,0.177038440803426,3.01118185264194,0.00260232948474733,0.0086058057982353
"MSI1",36.4987524582865,1.33964140447479,0.445096099620495,3.00978014774117,0.00261436853967176,0.00864455324428677
"AC007292.2",11.9660027839007,-0.729482847175098,0.242383307730275,-3.0096249366597,0.00261570475330254,0.00864790597014007
"AL353898.3",9.63601171649273,0.70865299569027,0.235486141164758,3.00931932633123,0.00261833758057591,0.00865554413800631
"SETP11",1.12156510192486,1.95175700199652,0.648589786982883,3.00923178435437,0.00261909219932886,0.00865697231939762
"CXorf40A",99.9523603168054,0.633163995803114,0.210411131956723,3.00917536973919,0.00261957860310923,0.00865751371835458
"DUSP15",12.1039204178657,1.14380013986779,0.380116762360614,3.00907577125651,0.00262043753747423,0.00865836896981705
"AC064799.2",12.6550538919856,1.47606825772374,0.490539599654475,3.00907053938856,0.00262048266406522,0.00865836896981705
"ASB4",1.1882411889331,-1.92494032465473,0.639724074842409,-3.00901654377933,0.00262094843555218,0.00865884183386413
"SMYD2",163.624386861956,0.41866552588782,0.139140955866749,3.00893093108231,0.00262168709431156,0.00866021600971752
"TMX2",174.821561629257,0.532648001654588,0.177038062679346,3.00866375057057,0.00262399352795936,0.00866676803893138
"SNAI2",98.6424363577286,-0.786958852498284,0.26157452479323,-3.00854547330387,0.00262501514773449,0.00866907537590486
"CACNA1G",22.1221422087543,-1.18938925723932,0.395351661593752,-3.00843368773163,0.00262598102971674,0.00867119809443565
"CCR6",2.90569202973172,2.06442443191747,0.68627492073733,3.00815951382787,0.002628351402046,0.00867795745882216
"GRAMD1A",484.18162051392,0.401782632635513,0.133572029504352,3.0079847863839,0.00262986302960535,0.00868188021435469
"CEP250",303.910837695996,0.546058534216362,0.181550057877101,3.00775742294729,0.00263183121924,0.00868730905283205
"UBE2I",433.951089295841,0.355711719358667,0.11827218333505,3.00756872265543,0.00263346574070344,0.0086911136618459
"GABBR2",7.29560665289487,3.17768416862038,1.05656916946744,3.00754958638637,0.00263363155083212,0.0086911136618459
"SHROOM1",285.126895306284,1.18325495424603,0.393454836053132,3.00734632242834,0.00263539336222845,0.00869585838789655
"POC1B",127.279539369868,0.462618528210749,0.153858068177727,3.00678757825272,0.00264024188779574,0.00871076235089289
"EHD3",75.7978040643245,-0.644038072564229,0.214199508706663,-3.00672058704957,0.00264082375379856,0.00871076235089289
"SMIM38",8.08117241645667,-0.900834707200939,0.299607748160117,-3.00671365387891,0.00264088397998452,0.00871076235089289
"VPS36",326.448565561899,-0.2928167819614,0.0973962613283754,-3.00644786532572,0.00264319374505641,0.00871730949272874
"TRIM65",152.087943129801,0.433612631754306,0.144255900129807,3.00585717023792,0.00264833363795552,0.00873318770068498
"UBE2Q2P6",1.75872847823454,-1.32094257788883,0.439646684441763,-3.00455484968819,0.00265969798070093,0.00876958533113283
"U62631.1",0.953911344824699,2.59979790964292,0.865389674825731,3.00419335389743,0.0026628603680008,0.00877893376359577
"SLC44A5",35.1967691698676,1.53853753229503,0.512144170431088,3.00411021177883,0.00266358818626306,0.0087802545837803
"RRS1",67.2346933030002,0.607098876598697,0.202098069175103,3.00398157724451,0.00266471459909804,0.00878288884566384
"MYO3B",5.97514114111131,1.39853861626713,0.465576376466481,3.00388655215159,0.00266554698402759,0.00878455346473834
"MYLK2",2.61317017504517,1.79013787870951,0.595960584189193,3.00378569690981,0.00266643069887281,0.00878638681666881
"BTBD2",365.198929082775,-0.330935186859275,0.11017418045025,-3.00374539213126,0.00266678393270086,0.00878647189907431
"CASP10",123.21377838176,-0.790049623413689,0.263057653053136,-3.00333259361249,0.00267040418995999,0.00879673792524617
"MTMR4",469.46163562365,0.592936636837289,0.197427364247461,3.00331536662814,0.00267055536879492,0.00879673792524617
"CKS1B",58.7618048981112,0.7237463177157,0.241029197591287,3.00273296740985,0.00267567093373741,0.00881250677194122
"RPP14",121.419927916631,-0.28374295363718,0.094497974058082,-3.00263531007322,0.00267652959344783,0.0088142530580152
"SPCS1",120.471552289922,0.421456799891504,0.140367256053171,3.002529305922,0.00267746192820131,0.00881624150984176
"DNM2",843.266374906725,0.317638259483079,0.105799579041672,3.00226392543554,0.00267979732204396,0.00882284884484992
"AC090114.3",20.5942995868493,0.581096846086147,0.193557453569396,3.00219307172176,0.00268042116167358,0.00882382020297746
"AC015959.1",2.57222042063597,-1.42986358160137,0.476293456109006,-3.0020643014548,0.00268155527401613,0.00882647091052334
"TMX4",316.526081965869,-0.514929888113331,0.171536677241583,-3.00186465305103,0.00268331449508685,0.00883117829165449
"MFSD11",124.975942050173,0.378983180179014,0.126255445094173,3.00171750926332,0.00268461174174545,0.00883364052772625
"AC022079.1",2.65178722349495,1.09669995540781,0.36535899126394,3.00170512189625,0.00268472097719985,0.00883364052772625
"DENND4A",369.139818238131,-0.300845850652436,0.100236726090692,-3.00135351966939,0.00268782320362738,0.00884276369897565
"PHKA1P1",5.42032265124058,-1.07334772972134,0.357644528544445,-3.00115797685956,0.00268954991724419,0.00884735984054487
"LCK",36.3719398456768,1.13905528290641,0.37956488008135,3.00095014760661,0.00269138623576391,0.00885231536008827
"DNAJC17",90.4705147701469,-0.422052808684165,0.140660379733267,-3.00050952147647,0.00269528326948951,0.00886404679166916
"AC119751.4",0.769576200082623,-1.92423314677781,0.641328374313288,-3.00038673454642,0.00269637015333569,0.00886609984273653
"HDAC5",374.720433471064,-0.502574006417305,0.167504950300098,-3.00035315682853,0.00269666744589741,0.00886609984273653
"MED1",560.788974715051,0.801400180069136,0.26710427522807,3.00032704225664,0.00269689868148227,0.00886609984273653
"SMARCA2",991.220429906984,-0.375658601978657,0.125210248108828,-3.00022248699762,0.00269782466397158,0.008868057653398
"CELF2",510.030409586889,-0.872023211591128,0.290686996422804,-2.99987004001642,0.00270094821373627,0.00887723775429595
"FBXW11P1",2.89269074549038,1.26732646758954,0.422484855636454,2.99969679547536,0.00270248479887085,0.00888120035053859
"AL031597.1",1.98971018155793,1.77689700261945,0.592391783872013,2.99953012684482,0.00270396381308058,0.00888497280370155
"MAP4K3-DT",23.762462888197,-0.589349405863814,0.196517054113257,-2.99897333858953,0.00270891010549185,0.00890013609096221
"FUT7",3.39994732811702,1.80993086713282,0.603622384326318,2.99844888812867,0.00271357668116157,0.00891437676773803
"SCGN",2.52660557946886,-2.26694192754123,0.756120161420815,-2.99812390041478,0.00271647211630881,0.00892279629293309
"MMP24",9.85326544240666,-1.18943455696777,0.396746686786629,-2.99796972874899,0.00271784667537232,0.00892616546553881
"AC015878.2",1.70514493776407,1.81935053103449,0.606868055917085,2.99793425159795,0.00271816307141091,0.00892616546553881
"AC003102.1",24.2769055147073,0.789234327493818,0.263268117033198,2.99783481717346,0.0027190500372471,0.00892798566004689
"LARP1P1",1.01331632344347,2.25370093403424,0.751802529971168,2.99772991469006,0.00271998606540789,0.00892996648535429
"ST7",91.0261219398815,0.373291474061635,0.124543374008976,2.99728088332289,0.002723996028957,0.0089420376064942
"RASAL3",99.8720804064439,0.916241932192431,0.305729159857704,2.99690723848154,0.00272733688813565,0.00895190958048048
"USP18",59.2197718909186,0.698252471084886,0.233015849174418,2.99658788687042,0.00273019526355726,0.00896019568213558
"AP000974.1",17.3847472939127,0.866712386895993,0.289269107436619,2.99621482078205,0.00273353787958279,0.00896913325315366
"AC099506.1",3.69703812078064,-1.02779423728821,0.343031517598816,-2.99620934100359,0.00273358700542345,0.00896913325315366
"AL133467.1",3.05605909524422,-1.61772074119608,0.540010119121794,-2.99572301316675,0.00273795011503466,0.00898187399429797
"KIF2A",179.911701195666,0.380296342634366,0.126947324059974,2.99570192164666,0.002738139482313,0.00898187399429797
"TNIP3",3.34773761546311,1.4092183017808,0.470470887377048,2.99533582117573,0.00274142837139878,0.00899156340440694
"AC007376.1",0.941272699143865,-1.94665209837372,0.650027002747893,-2.99472497318502,0.00274692400217252,0.00900848741565462
"TERF2",148.095588587876,-0.290113466827142,0.0968769370289629,-2.99465977893591,0.00274751113083092,0.00900931191434245
"RBM34",97.1306444778196,0.400069335909586,0.133612803886655,2.99424399662301,0.0027512582955819,0.0090203745299016
"WFDC1",11.2655869725498,-0.930675281121584,0.310824896073512,-2.9942108655977,0.0027515570838342,0.0090203745299016
"SLC8A2",3.81568964062643,1.64293176901479,0.54878456523639,2.99376453546409,0.00275558515010026,0.00903247625358381
"AL353608.2",2.45267547912987,1.69503035117729,0.566209282133314,2.99364635067603,0.00275665265271138,0.00903487183538868
"KHDRBS1",594.994273159999,0.307326110748675,0.102685545872462,2.99288578677258,0.00276353147938988,0.00905602119824268
"ANKRD13B",103.853849582586,0.704054687208988,0.23524491306817,2.99285828554756,0.00276378050430793,0.00905602119824268
"NKX6-1",5.50892453683838,1.5724775358492,0.525469587159939,2.9925186428926,0.00276685767513974,0.00906499726163473
"KPNA1",373.9072460656,0.260976093578889,0.0872121270295545,2.99242894844715,0.00276767083121338,0.00906655449541533
"ZNF672",167.051988634104,0.294238012957299,0.0983423012129898,2.99197811448441,0.0027717613297164,0.00907884621558272
"AL138995.1",1.0650647768441,-1.73589969949169,0.580256100220443,-2.99160956486663,0.00277510934880243,0.00908870325658554
"AC011509.2",1.06302144495118,2.3567837904788,0.787946590871173,2.99104510100499,0.00278024427519938,0.00910440944103119
"LINC02544",0.914254796181298,2.15900014721903,0.721907924460417,2.99068631062992,0.00278351270000926,0.00911400034375897
"FBXW7",307.972132276323,-0.41266217111592,0.138008178615229,-2.99012837685825,0.00278860220704439,0.00912955091231465
"SQOR",127.795603177383,0.521416140328881,0.174403388685614,2.98971335510461,0.00279239357256238,0.00914084824509441
"TACO1",58.0815990685088,0.553686093252625,0.185217843850384,2.98937770650156,0.00279546327991658,0.00914978077568501
"HKR1",259.939025372193,0.355977197052971,0.119086593843859,2.98922981641167,0.00279681680116313,0.00915309459463584
"RLN1",1.49153570413159,1.69873281460694,0.56833646742518,2.98895621163105,0.00279932246776464,0.0091601777520951
"WDR55",218.123015303482,0.271891818623332,0.0909686191550242,2.9888528719996,0.00280026938311904,0.00916215912769844
"Z99289.3",1.76661058300415,-1.3799863040186,0.461814712823735,-2.98818176575789,0.00280642594429743,0.00918012027447304
"ANKS3",206.977113840409,0.552218477654663,0.184800947855378,2.98817989876772,0.00280644308882757,0.00918012027447304
"TMEM101",113.141888056392,1.06073866307641,0.355010955400793,2.98790402645147,0.00280897746982247,0.00918729060087212
"AP000926.1",2.27726578953413,-1.22154043200644,0.408860895611837,-2.9876675542142,0.00281115155400945,0.00919328090463047
"ZFP69",22.5851677585932,0.475212946367043,0.159061592040808,2.9876033571016,0.00281174203612862,0.0091940915415557
"PLCH2",170.461626017257,-1.08083462904717,0.361791961091061,-2.98744788520918,0.00281317252885092,0.00919764838989319
"SETD5",1239.84285656571,0.317571835884,0.106307057626208,2.98730717390968,0.00281446778266562,0.00920076226283526
"H2BFS",3.42186025551303,1.16567750502548,0.390309076087409,2.98654983048468,0.00282144852117222,0.00922245950233589
"SAPCD1",12.1576594032851,1.04030416021559,0.348363147753848,2.98626352105036,0.00282409166597652,0.00922997490538861
"DNAJB11",146.420816276777,0.415461028894857,0.139139951575454,2.98592190230538,0.0028272483722925,0.00923916674608397
"KLHL26",70.8874440250608,-0.353378964148468,0.118375133614957,-2.98524659155119,0.00283349802010082,0.00925778459238719
"VAMP8",115.067582540607,0.642086989529019,0.21508782008462,2.9852317498797,0.00283363551355896,0.00925778459238719
"SNORC",46.3157566982301,-1.14454675278769,0.383443128594411,-2.98491918992853,0.00283653248886149,0.00926612122593876
"USP14",375.076048251496,0.374009834986576,0.125307282103256,2.98474141892554,0.00283818137320974,0.00926974198279464
