"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC002044.3",4.11662779935744,0.673787535950709,0.31625556135131,2.13051600759753,0.033129035669234,0.0735238836602351
"FAUP1",1.29901732837072,-0.918695191239302,0.431220157880801,-2.13045511544303,0.0331340576710609,0.0735289482891417
"VSTM2A-OT1",1.39723075357537,3.9240580948167,1.8419850237165,2.13034201923058,0.0331433868640558,0.0735435695290063
"MVD",94.4277914334155,0.310571134644045,0.145799025786865,2.13013175477627,0.0331607373428324,0.0735759857240388
"AMIGO2",170.268400261726,-0.547139179314133,0.256864847091391,-2.13006639682176,0.0331661320955701,0.0735818717689087
"AC006059.1",1.46425414721243,-1.17489843076136,0.551619539575995,-2.12990720318654,0.0331792753421655,0.0736049461091473
"UNC5CL",22.0407008805376,0.530278198736226,0.248973159285262,2.12986090652711,0.033183098494926,0.0736073426359592
"PEX5",172.628775024572,-0.325656596504719,0.152913232976426,-2.12968223982894,0.0331978562280325,0.073633992043597
"AL928970.1",0.764153491368513,1.40387590943783,0.659232140179459,2.12956229509026,0.0332077667228099,0.0736498865928369
"SUMO2P1",4.56787049093967,0.976548342090948,0.45867239362255,2.1290759061784,0.0332479808075155,0.0737329818155925
"AC074138.1",10.9038137983649,0.395982705189874,0.186002360306553,2.12891225970062,0.0332615202789111,0.0737569127586232
"AP002387.2",3.56512304926888,0.806357057089639,0.37878676112776,2.12878891196956,0.0332717287072791,0.0737734538204199
"TPST2",148.763119144038,-0.355342532867323,0.166927077243247,-2.12872913571425,0.0332766768369992,0.0737783294446226
"AC090517.2",3.35115731577905,0.672104813939603,0.31579714190992,2.12828023038701,0.0333138562278048,0.073851117426005
"BCAR3",196.949814631725,-0.482066765868684,0.226506800893944,-2.12826618876843,0.0333150197606061,0.073851117426005
"KLHL28",141.659832865459,0.311062666251854,0.146160055434666,2.12823308890233,0.033317762657499,0.073851117426005
"POMC",4.76088336637954,-0.976963976296202,0.459069398183933,-2.12814005934843,0.0333254728012183,0.0738621067140315
"SCO2",28.0803703794514,0.531330313620679,0.249755375096909,2.12740291741275,0.0333866199621556,0.0739915214554801
"HAPLN3",159.528893393069,-0.73620333958229,0.346072083417016,-2.12731212617103,0.0333941578834973,0.0740021156863364
"POLE4",43.7409736416685,-0.338148712234036,0.158976481691742,-2.12703607876863,0.0334170855981637,0.0740468094387187
"AP000356.3",2.52080138972917,1.50031707407405,0.705387328281113,2.12694077979827,0.0334250039870835,0.0740582403399417
"PTP4A1P3",1.11817846782841,1.18821782634706,0.558663720598204,2.12689276668037,0.0334289940038407,0.0740609661592561
"PPP2R5D",175.218656483987,0.19866805731353,0.0934111480760494,2.12681314174393,0.0334356119443456,0.0740695131367392
"TRIP6",227.423569117239,-0.386188848116449,0.18161205454363,-2.12644942036968,0.0334658565088689,0.0741303941619485
"AP003068.2",11.9997534926746,0.518819473048169,0.244019141147518,2.12614252557559,0.0334913939684504,0.0741756021756313
"OR5P1P",6.21848619448545,-1.7137556684735,0.80604170091714,-2.12613772528585,0.0334917935445716,0.0741756021756313
"STK3",225.98874404692,0.321345400220006,0.151151367516071,2.12598407477749,0.0335045855675599,0.0741978097285887
"SHISAL1",15.7910396721521,0.845219466717146,0.397645718584432,2.12555907737676,0.0335399900816961,0.0742700861318917
"JMJD7-PLA2G4B",272.371414111487,-0.28008307527531,0.131807171574911,-2.12494564543575,0.0335911486107832,0.0743772330131169
"RPS3AP44",2.05024041278371,-0.830406493212535,0.39081786425007,-2.12479154402519,0.0336040107271394,0.0743995736221033
"HIPK1",712.708127858614,-0.238270628162402,0.112155450668006,-2.1244676629022,0.0336310572845858,0.0744533124310464
"AC097532.2",0.651416271992945,1.41991543270929,0.668425675466699,2.12426823927417,0.0336477199465129,0.0744840561317017
"PCDHA11",22.5740710611384,0.738204563917838,0.347520500082007,2.1242043670622,0.0336530582244193,0.0744897286795213
"SPATA1",4.66392374650091,0.629360739250991,0.296287929073196,2.12415247971682,0.033657395370705,0.0744931845087207
"TAX1BP3",225.631970263153,-0.299635484644406,0.141068220287827,-2.12404667779213,0.0336662405964515,0.0745066165797768
"TTC28-AS1",122.524432661853,0.410524511619418,0.193291097340875,2.1238666305228,0.0336812974329662,0.0745337921918924
"DIRAS3",6.16595543591738,-0.920184793495714,0.433302953697406,-2.12365225217994,0.0336992327893752,0.0745673327123742
"AC011893.1",0.87354552509216,1.80309238346972,0.849119792790798,2.12348410527978,0.0337133060382107,0.0745923226021455
"SYK",164.988958590393,0.433584315803551,0.204192168919381,2.12341304810146,0.0337192547613654,0.0745993339469087
"AC010336.2",0.539840877795057,1.3521950695665,0.636831408897169,2.12331717731724,0.033727282237988,0.0746109427201917
"SEL1L3",159.82985006022,0.614741319735467,0.289529482243215,2.12324256228615,0.0337335310534609,0.0746186151789217
"AC007938.1",1.75977477890984,-1.16784138458887,0.550048988885526,-2.12315886073179,0.0337405420199582,0.0746279721130469
"TCEAL1",66.4173765885482,0.478770246808735,0.225511198800739,2.123044218446,0.0337501466501877,0.0746430637468631
"STPG3-AS1",15.2274854597767,0.697253794108199,0.328429651226788,2.12299282815586,0.0337544528425436,0.0746464356392665
"AC022613.2",1.70698085289615,-0.979278752863066,0.461287456089808,-2.12292517373898,0.0337601225857725,0.0746528221581897
"AC025198.1",2.25960532661707,0.958902566886729,0.451715016149406,2.12280427394419,0.0337702565582568,0.0746690784376189
"HS6ST2",17.3004305343399,1.06149388309778,0.500185800695009,2.12219915404003,0.0338210175695137,0.0747751546791456
"RTCB",152.798596032776,0.27427645817129,0.129250586912019,2.12205193588784,0.0338333769552298,0.074796317980933
"ST13",658.378272598419,-0.335462149524344,0.158087122556628,-2.12200806807764,0.033837060530352,0.0747982995380993
"LINC00605",0.684469110112657,1.88979268684229,0.890594542458825,2.12194505664138,0.0338423521936539,0.0748038352251789
"AL606491.1",0.785285772935072,-1.32280341112475,0.623434689350588,-2.12179949836072,0.033854578797616,0.0748236771568863
"SMIM35",1.29289205900915,-1.58032302879026,0.744812907981681,-2.12177180585212,0.0338569053404408,0.0748236771568863
"MOCOS",74.8139968748306,0.490702486328894,0.231293610369763,2.12155660307442,0.0338749899249643,0.0748549318250491
"GIMAP4",103.476625635081,-0.584446817227487,0.275482718599872,-2.12153713379159,0.0338766264352072,0.0748549318250491
"TAB2",495.234260929579,0.31835607272599,0.150069895941379,2.12138531001813,0.0338893904549584,0.0748769703811349
"LINC02498",0.387565162883302,-2.07757077327868,0.979512203753453,-2.12102592016466,0.033919621209773,0.0749375940384842
"AC018653.3",1.43722427053616,1.16174125584452,0.547835776259083,2.12060129365321,0.0339553691796894,0.0750055250599616
"ZNF250",123.488470430868,0.362171248938973,0.170787618893735,2.12059428713224,0.033955959306658,0.0750055250599616
"MFSD4B",178.629394692998,0.281939808638982,0.132967787637179,2.12036173308602,0.033975551237984,0.0750426249401266
"ALS2",211.133961629395,0.161748756049259,0.0762863188313667,2.12028524284688,0.0339819974065986,0.0750506857380858
"LINC02325",0.88394282311599,1.71614023019148,0.809632330772543,2.11965377982615,0.0340352535263643,0.0751588557920854
"FER1L6",2.92447376008953,1.13829118007852,0.537021475378649,2.1196381006475,0.0340365767789989,0.0751588557920854
"AC008764.8",25.1740915316176,0.472705266350312,0.223020610724177,2.11955865789882,0.0340432820680356,0.075167477174412
"CYS1",27.1660493627922,-0.655952365157689,0.309506014614504,-2.11935256242012,0.0340606826240758,0.0751997103167172
"IFT27",154.731384926486,0.335067009809145,0.158112553571439,2.11916765772651,0.0340763005205708,0.0752280026957912
"YWHAB",856.036841331942,0.232183042815145,0.109567622263512,2.11908443405608,0.0340833319699623,0.0752373362462702
"GRIK3",178.185255072328,1.05108439353978,0.496020078627455,2.11903598025356,0.0340874263339284,0.0752378746181158
"EDRF1-DT",10.2903899972047,0.52923739064179,0.24975629843737,2.11901519182109,0.0340891830929226,0.0752378746181158
"MRPS25",307.532791381017,0.34204132936243,0.161419093615735,2.11896450228295,0.0340934670160265,0.0752411415166191
"FGF11",19.4317874059938,-0.52421212178281,0.247413516434936,-2.11876913329699,0.0341099825330286,0.0752704987047038
"AC055748.1",2.47697134199295,1.13596423363793,0.536150641420328,2.11874079014179,0.0341123790895293,0.0752704987047038
"AF228730.5",0.661075173243096,-1.43734494717569,0.678463062104653,-2.11853087877315,0.0341301326332415,0.0753034809952864
"GPATCH3",42.4684293088503,-0.199965276606187,0.0943948516529416,-2.11839176718442,0.0341419025384705,0.0753232568663592
"C18orf21",41.2544762631559,0.344046069487858,0.162433319815265,2.11807571180063,0.0341686561383092,0.0753760835287847
"EEF1DP3",12.0932513973337,-1.00064160235406,0.472498468730266,-2.11776686820395,0.0341948165785452,0.0754217174236016
"GIMAP1-GIMAP5",20.7374449919897,-1.03384066657194,0.488175316923829,-2.11776513627634,0.0341949633288479,0.0754217174236016
"LINC00856",2.79912717550073,0.947767305465546,0.447560564644806,2.11762916649664,0.0342064860482944,0.0754409319191345
"LINC01801",6.22032059832434,-0.663649221202203,0.313399477098562,-2.11758241381331,0.0342104488574555,0.0754414935914498
"SIRT1",151.173655881128,-0.30064952129577,0.141979233302948,-2.11755983112163,0.0342123631319103,0.0754414935914498
"AC132938.5",32.3095182177415,0.386659885867289,0.182612598912578,2.11737792556358,0.0342277861190421,0.0754634461061786
"AC068790.2",6.93583206790619,0.45163892013427,0.213301228903982,2.11737608102379,0.034227942540036,0.0754634461061786
"AC005180.1",0.627800553843426,-1.5339580040116,0.724519823169038,-2.11720639650975,0.0342423347699235,0.0754889752637531
"MIXL1",1.13988300844799,1.4768816942064,0.697664094170124,2.11689508826331,0.0342687526301706,0.0755410091657022
"CFAP410",165.690292694827,-0.338513399205177,0.159924372176951,-2.11670925824003,0.0342845306107618,0.0755695822152282
"BEND5",15.2694166315234,-0.537534581587388,0.2539680542756,-2.11654407921741,0.034298560419971,0.0755942975879058
"EPN2",319.066337064191,-0.262857985362326,0.124208912368324,-2.11625704106367,0.034322952247542,0.075641844995897
"AL365217.1",3.42107762372722,0.713956403646,0.337412720998132,2.11597358135751,0.0343470545322454,0.075688746545191
"AL139089.1",2.1635198463904,0.758598479169606,0.358578804239851,2.11556977211119,0.034381414988676,0.0757581765743046
"CDK13",868.185465292422,0.178884474432187,0.0845574797159079,2.11553697003736,0.0343842074331134,0.0757581765743046
"FOXF1",3.8110893277479,-0.79209167782417,0.374491816246507,-2.11511078069268,0.03442050660193,0.0758319280165334
"AL121672.2",0.87235190238786,1.16028702463338,0.548584150323893,2.1150575056686,0.0344250464148831,0.0758357039558203
"CDK8",71.9377813970492,0.28394400918251,0.134257248762712,2.11492498020987,0.0344363417457122,0.0758543599349858
"PTENP1",4.1849554184783,-0.65649489663699,0.310496142020406,-2.11434155788591,0.0344861053105896,0.0759577414736526
"UBE2J2",171.344041096901,0.14843215009694,0.0702087935947932,2.11415326338763,0.0345021791780343,0.0759869085286606
"PHLDA2",20.4779827086621,0.630218074367754,0.298105462624534,2.11407757784539,0.0345086419207514,0.0759893899272496
"WDR45B",351.812402032387,0.303354044550784,0.143492650179628,2.11407374643257,0.0345089691102769,0.0759893899272496
"XKR9",7.53230857206696,1.02975103208451,0.487101356946764,2.11403852072835,0.0345119773888997,0.0759897788979744
"ST13P15",2.77916463390545,-0.952415606746057,0.450639060764765,-2.11347770237614,0.0345599015160518,0.0760890571076189
"AC022558.1",1.04469134423538,1.07753410041058,0.510037393901146,2.11265705866935,0.0346301311886178,0.0762374241655249
"GPR173",34.139337419114,0.58120912649759,0.275112916004849,2.11262028311076,0.0346332812471251,0.0762381047943441
"DHPS",162.673772599649,0.314231853425337,0.148770278329092,2.11219510344822,0.0346697183424157,0.0763120539236441
"DGKA",227.165993467667,0.421094530189988,0.199382053334515,2.11199816205871,0.034686606940577,0.0763402765561833
"PLCB4",153.678199679513,-0.628094134608505,0.297395979004064,-2.11197924300087,0.0346882297036108,0.0763402765561833
"ANKRD36B",507.157841574787,0.425249134135786,0.201368568522567,2.11179498993225,0.0347040372151585,0.0763688021899135
"DYNLL1",257.737822347547,0.325840323511748,0.154349299357711,2.11105800199714,0.0347673267078711,0.0765018021919013
"NEK11",74.5485799139928,0.34672641227534,0.164285034348743,2.11051733135541,0.0348138199374104,0.0765978250258543
"SLC24A3",103.083865027413,-0.604618163212991,0.286522511499749,-2.11019427425869,0.0348416255233273,0.0766527186869988
"CMC1",54.525399853247,0.283956522402747,0.134581471697257,2.10992285060986,0.0348650016662613,0.0766926683536479
"P2RY8",25.5258292291055,0.655264178738341,0.31056883267137,2.1098838962753,0.034868357675617,0.0766926683536479
"PAR_Y_P2RY8",25.5258292291055,0.655264178738341,0.31056883267137,2.1098838962753,0.034868357675617,0.0766926683536479
"CYP4F30P",3.60859281743354,2.06879793545359,0.980685532356391,2.10954262829052,0.0348977705266068,0.0767510711237519
"PSMD6",184.424263045508,0.186141611975952,0.0882498077240146,2.10925798907207,0.0349223189174507,0.076798766735123
"SPG11",733.807298620951,0.206625549553541,0.0979958811605354,2.10851259365738,0.0349866745832417,0.0769278018388698
"PAX1",2.51922525286432,1.83684601361142,0.871157494387491,2.10851198026243,0.0349867275839695,0.0769278018388698
"L1CAM",71.1794197552607,1.20919570491916,0.573602867355374,2.10807123488454,0.0350248281545637,0.0770052669470648
"AL590652.1",10.4119885018879,0.712113951987906,0.337809535259368,2.108033899757,0.0350280572449223,0.0770060575263975
"LINC01481",2.61375883426052,-0.69421425226621,0.329348160075999,-2.10784311685851,0.035044561898887,0.0770360307272716
"FOXD1",5.28929561092757,1.226933587237,0.582164938623478,2.10753603633031,0.0350711414191754,0.0770843229887996
"AL513365.2",1.08797584439883,1.22195609209963,0.579809897752852,2.1075116117119,0.0350732562437971,0.0770843229887996
"OGFOD1",118.518904319692,0.243204189017479,0.115399938323768,2.10748976602691,0.035075147861687,0.0770843229887996
"PRKAG1",111.133164347351,0.225966308256997,0.107240358417612,2.10710138973096,0.0351087919058672,0.0771519439556052
"AC087683.2",0.959070946077841,1.15643999966617,0.548885561638126,2.10688726483318,0.0351273527755766,0.0771864111262894
"AL606807.1",1.06526336437251,1.54316362607937,0.732602744022199,2.10641256625243,0.0351685306787636,0.0772705656865318
"TMA16",70.7770851954029,0.286013380071926,0.13582879222666,2.10569037229346,0.0352312566810045,0.0774020470152629
"AL353593.2",23.1665260041907,0.607620903473786,0.288575584216965,2.10558667020474,0.0352402715390927,0.0774155146548045
"NBPF9",356.950709951691,0.292675635002074,0.139002654581336,2.10553989694361,0.0352443381988877,0.0774181108214251
"AL590004.3",8.0162239872361,-0.624790058954391,0.296791220555562,-2.10515007076304,0.0352782468734179,0.0774862525040958
"RNF2",98.4185352094789,0.344603903655966,0.163707178203961,2.10500179305899,0.0352911519814597,0.0775082539139416
"SLC25A2",8.197043964079,-0.555037819100787,0.263709523316454,-2.10473179777711,0.0353146609274431,0.0775482200838559
"CLPTM1",402.788975788588,0.225205022280849,0.10699966492617,2.10472642541677,0.0353151288435237,0.0775482200838559
"ST6GALNAC2",99.6910656720763,0.678831032164457,0.322547251346504,2.10459406902589,0.0353266583495042,0.0775671905962441
"RGL3",202.249785445059,0.709537101905198,0.337144719190459,2.10454757710254,0.0353307090024088,0.0775697379357475
"AL157827.2",3.35295153775678,0.923019749503943,0.438608305904009,2.10442834091234,0.0353410993803743,0.0775854117169966
"AC090517.5",64.7887584716918,-0.311365210791477,0.147959187346576,-2.10439930345212,0.0353436301326682,0.0775854117169966
"EMC8",78.2752364936171,0.219153721392667,0.104146771684193,2.10427762520775,0.0353542366502974,0.0776023470266138
"SNRPEP4",3.05379165883467,0.726238223266173,0.345146658781462,2.10414386113472,0.0353658998064137,0.0776215986918229
"AHCTF1",716.346440299259,0.237589086407564,0.11292609167969,2.10393437755266,0.0353841716946137,0.0776553509647247
"ZNF131",178.420759365387,0.23526663350118,0.111824848385217,2.10388511049644,0.035388470108835,0.0776584335465449
"LINC00299",3.28200760204493,0.915628475718305,0.435247381508229,2.10369668978926,0.0354049134046272,0.0776863711147948
"MYBPC1",25.2242247507386,-1.27456364812499,0.605875397174648,-2.10367289061184,0.0354069907998604,0.0776863711147948
"MYO5A",462.710522897932,-0.293863229633024,0.139693873715433,-2.10362288493513,0.0354113560607801,0.0776895970607501
"TWSG1",162.137496986806,0.338224885577421,0.160809050198011,2.10327021495961,0.0354421555367834,0.0777508122279995
"LINC00923",3.61533969611372,-0.875406508511767,0.416319025639349,-2.10273000895741,0.0354893772827392,0.0778480406048381
"COL5A2",1463.88150727585,0.668312899552468,0.317873446468096,2.10244959740462,0.0355139104280663,0.0778954883733213
"TRMT2B",129.900590316458,0.248537503352281,0.118221842777854,2.10229765931917,0.0355272095008777,0.0779182898141185
"CNKSR1",121.066781441504,0.593756274114428,0.282468329308307,2.10202777624092,0.0355508427228637,0.0779637505361421
"BLOC1S5",65.0524380538574,-0.266738833691669,0.126908525499698,-2.10181965822544,0.035569076436861,0.077989205616793
"AC024075.2",44.0887298774957,-0.349457476669675,0.1662656825302,-2.10180159460267,0.0355706594100069,0.077989205616793
"CHCHD3",112.95071235108,0.271826241222125,0.129330472087851,2.10179578589554,0.0355711684583971,0.077989205616793
"ARHGEF26",169.848778949081,0.546959952221043,0.260240383733224,2.10174894601192,0.0355752735175899,0.0779918340101333
"KLRG1",12.1848302606061,0.677140412847151,0.322256603711158,2.10124604135057,0.0356193736787758,0.0780752809856556
"DGCR11",26.6760262644968,0.300946703493414,0.143224849205434,2.10121850477044,0.0356217897322718,0.0780752809856556
"NDRG4",39.7745836868473,-0.619018056786789,0.294600004765087,-2.1012153658327,0.0356220651508558,0.0780752809856556
"AC008763.2",9.27958153897932,1.09810822306139,0.522631307246143,2.10111451005023,0.0356309154671752,0.0780856684216666
"BCL11B",117.924028093095,0.762648160079444,0.3629765166754,2.10109504346106,0.0356326239190539,0.0780856684216666
"VPS33B-DT",0.57190961408667,1.73186748867629,0.824353648261857,2.10087926744538,0.0356515658123485,0.0781207985743598
"TBP",57.935188768643,0.232209663143707,0.110540286866829,2.10067903499705,0.0356691508967446,0.0781529501522729
"LINC00997",27.5201629087815,0.420546272318034,0.200214973098315,2.10047363496399,0.0356871975028969,0.0781861076159474
"AC010653.2",1.16159935885621,-1.10833633318046,0.527798364409608,-2.09992377376962,0.03573554706978,0.0782856441767033
"AC069503.2",6.27735168609711,0.588014714363376,0.280055767050353,2.09963437124169,0.0357610168110781,0.0783350458854046
"AC090527.3",0.92210251631599,1.52819802972154,0.727874215280856,2.09953587809381,0.035769688527831,0.0783476462073842
"AC144652.1",7.21429194549089,0.64929937649413,0.309267747379376,2.09947329456777,0.0357751995547261,0.0783533220640356
"AC079684.1",2.44664245091013,0.756138646029639,0.360193892354537,2.09925449064909,0.0357944728458445,0.0783891360609665
"SLC10A4",1.12975569001953,1.05625921670394,0.503233308290381,2.09894535855016,0.0358217177664624,0.0784424004880281
"SPATA5",183.202907219162,0.254332866716778,0.121194367887413,2.09855351490466,0.0358562777672512,0.0785116734792716
"TTLL13P",1.33841102922401,1.30447991413452,0.621698942910219,2.09825017238754,0.0358830516288547,0.078563887860973
"PRKCB",79.6618122925241,0.834155551894914,0.397577957550355,2.09809305584871,0.0358969258760954,0.0785878530601155
"MKNK1",207.173370446099,-0.224380714586353,0.106956566658737,-2.09786758864724,0.0359168438520569,0.0786250445887756
"AC009133.1",16.9034816265155,0.641380624271338,0.305741583456131,2.0977866897303,0.0359239928323603,0.0786280927932327
"RWDD2A",27.7008911445454,0.304012122838547,0.144920498273804,2.09778552005918,0.0359240962042714,0.0786280927932327
"RAPGEF5",326.601446745113,-0.412043113403053,0.196431429322007,-2.09764351267636,0.035936648261843,0.0786491512603833
"ELMSAN1",794.718241999415,-0.207171133849594,0.0987676117867859,-2.09756143842805,0.0359439045242792,0.0786586171257894
"KDSR",278.779387762799,-0.249893039384729,0.119146033454914,-2.09736767677869,0.035961040132656,0.0786896993639886
"TEX14",26.7607968900662,1.33335461479128,0.635751140452468,2.09729016583804,0.0359678968817901,0.0786982862388682
"GABRA4",0.91239596858874,-2.91779348652576,1.39136808228852,-2.09706800354841,0.0359875559112422,0.078734881007182
"MAIP1",26.7429466361858,0.271218685635596,0.12935471115557,2.09670512355295,0.0360196866840179,0.078798753717478
"COX4I1",319.249070469603,-0.248846501750265,0.118691359517765,-2.09658481258713,0.0360303448713581,0.0788116424255834
"RASSF5",137.204270702628,0.522221151008889,0.249083299572295,2.09657231900173,0.0360314518154525,0.0788116424255834
"WASH4P",7.4378980617145,0.714421248315601,0.340773188234078,2.09647141554125,0.0360403930252288,0.0788186380782991
"LDB1",355.43682559446,0.271259308523511,0.129388599364565,2.09646993518502,0.0360405242159341,0.0788186380782991
"AC010931.2",0.966644364396421,-1.34688243573792,0.642525142176527,-2.09623304572241,0.0360615228522738,0.0788581345553797
"AC005840.3",0.692704518942351,-1.32018285599166,0.629843905680297,-2.09604767798098,0.0360779617129854,0.0788849233255834
"AHI1",320.121844023191,0.314818967855315,0.150197838443222,2.09602861877618,0.036079652291631,0.0788849233255834
"SESN2",65.8067192505121,-0.402183339447848,0.191898163657856,-2.0958165090361,0.036098471286768,0.0789196395480005
"CFAP300",6.52523301139081,-0.682850731747513,0.325857682452871,-2.09554897281353,0.0361222198147968,0.0789651263400038
"AC012645.1",5.43364461762542,0.656106305559103,0.313105960193064,2.09547689591901,0.0361286201793338,0.078972684787212
"LINC02280",2.0922381365769,0.91624950129174,0.437272612893445,2.09537362797293,0.0361377919665306,0.078986299496157
"AC074141.1",35.9918439757951,0.390837902916374,0.186542347208622,2.0951698569509,0.036155895800516,0.0790186585056545
"AC009506.2",4.93920921160843,-0.944416030042203,0.450764965325922,-2.09514071121155,0.0361584858566641,0.0790186585056545
"AC023509.3",4.3269087644413,-0.631454384575596,0.301414401542959,-2.09497084858302,0.0361735839630938,0.0790452161252003
"FO393418.1",1.47254421025995,1.49565563913214,0.714021053917934,2.09469403027441,0.0361982002562935,0.0790925665264526
"OLFML2B",180.78674641023,0.51897990032716,0.247862590347136,2.09382101429796,0.0362759274614153,0.0792559463774763
"DHRS11",65.8104606103713,0.563625897700837,0.269197537764768,2.0937260510657,0.0362843908923001,0.0792679838803131
"STK38L",318.521566390461,0.462924533783213,0.221146283419769,2.09329556266841,0.0363227785232122,0.0793399215752204
"AP000943.2",0.80437080822395,-1.53590980195256,0.733729897419165,-2.09329047017846,0.0363232328392144,0.0793399215752204
"CATSPER1",0.78394157837931,1.48084364420352,0.707458525816682,2.09318792574315,0.036332382160488,0.0793534473556486
"AC079766.1",1.14904806499913,1.11833616861049,0.534381498899255,2.09276737857523,0.0363699251847965,0.0794289804898436
"MIR3945HG",0.482468822601971,-1.76463378933148,0.843257003183032,-2.09264053861461,0.0363812549104392,0.0794472582615792
"LINC01290",8.00695904498949,0.649851517483004,0.310554718440253,2.09255077735368,0.0363892744727369,0.0794554388074169
"XPC",271.028749986277,-0.25197630837231,0.120416924726466,-2.09253233251628,0.0363909225809346,0.0794554388074169
"AL592114.1",1.05595580404439,1.35834529553929,0.64921534962904,2.09228770748481,0.0364127866665465,0.0794945628963685
"AC010619.2",1.04930305052947,-1.41543538689433,0.676508474309302,-2.09226556746307,0.0364147660487799,0.0794945628963685
"AC069209.2",1.38870552053392,1.1809038107925,0.564487814123553,2.0919916803271,0.0364392599382599,0.0795415633400963
"ERGIC2",199.356546669883,0.303489592221458,0.145082036973123,2.09184816089728,0.0364521005712914,0.0795631208565414
"NPIPP1",76.4154481389108,0.417144827300314,0.19945805429559,2.09139123899264,0.0364930068956715,0.0796459281922772
"AC130448.2",0.644711678673926,1.6919908792577,0.809319068935507,2.09063513291879,0.0365607838568398,0.0797835926195887
"FAM155A",27.1753132738744,0.959673941982639,0.459037686817229,2.09062124863125,0.0365620294393986,0.0797835926195887
"OR7C1",6.01705899341081,-1.27721359017551,0.610937838321213,-2.09057863183781,0.0365658528887263,0.079785448257733
"LIMS4",7.89645925604316,-0.880011166668536,0.420980562777542,-2.09038431813195,0.0365832904425738,0.0798170066924318
"RAB14",459.97700952704,0.222428554509488,0.106408204221887,2.09033275334363,0.0365879190140608,0.0798196284522705
"TRBV27",0.812407245943861,1.42917566929544,0.683716443592413,2.09030466166091,0.0365904407966847,0.0798196284522705
"IFFO1",130.30168217021,-0.419999489887823,0.200931003208018,-2.09026722199267,0.0365938019755955,0.0798204722276747
"LCP1",430.100125457818,0.525078069335571,0.251208025480313,2.09021215915222,0.0365987457681111,0.0798235009897543
"AC099522.2",1.90567515628442,0.854817051531264,0.408971149376269,2.09016467991682,0.0366030091269056,0.0798235009897543
"RN7SL336P",0.523495438043275,-1.64206241323701,0.785618518492439,-2.09015237622967,0.0366041139953762,0.0798235009897543
"RPL29",969.332808266206,-0.370416226077335,0.177231282054306,-2.09001606140746,0.0366163569386149,0.0798437112866394
"AC119427.1",1.89034534446888,0.970301532081096,0.464328017742302,2.08968982056906,0.036645672013401,0.0799011418712732
"AC068134.3",9.06860688099442,-0.546409832583871,0.261521203490291,-2.0893519351067,0.0366760545163918,0.0799608903243066
"ZCCHC10",57.9055559450374,0.31106458216381,0.148885731998682,2.08928403002757,0.0366821630983858,0.0799642652171138
"GPX2",3.98699031425851,-1.35529789178075,0.648694939922827,-2.08926848102436,0.0366835619722719,0.0799642652171138
"ZNF569",43.1937967205685,0.321400859484386,0.153837016872443,2.08922966668602,0.0366870541220346,0.0799653821003021
"SNORD15A",1.10169901863696,1.79289626705186,0.85828210112466,2.08893586934007,0.0367134964348121,0.0800165183403409
"RBM5",930.476103915463,-0.218586262094086,0.104642976903776,-2.08887656450262,0.0367188359503994,0.080021656778051
"AGPS",248.375388118239,-0.401188662358479,0.19206394015335,-2.08882865798836,0.0367231497000917,0.0800245591028552
"AC092809.4",1.0654875279317,-0.961207157183321,0.460203349232807,-2.08865745715611,0.0367385690343938,0.0800516595166444
"LGMN",419.89342457233,-0.512398751754294,0.245337287467401,-2.08854820660874,0.0367484116510748,0.0800666051041848
"ABCB7",107.914852932761,0.278992169893452,0.133588767984557,2.08844032400765,0.036758133230619,0.080075818710718
"HMOX2",91.2160081065223,0.233630353480411,0.111868622921776,2.08843505335519,0.0367586082388335,0.080075818710718
"OTOF",6.64281828727548,0.981958779771557,0.470216014080477,2.08831420106312,0.0367695012720542,0.0800930467643544
"RMC1",68.1640347395651,0.255946221796671,0.122563544179512,2.08827366661167,0.036773155464546,0.0800945053199056
"WDFY4",212.184823045886,0.666352141970032,0.319119938341978,2.08809310202345,0.0367894371725919,0.080123465018964
"N4BP2",294.033320534899,0.306452703315471,0.146819578360299,2.08727410021181,0.0368633645797878,0.0802779560061013
"TMEM253",1.69350114865972,-0.811956658416642,0.389019979179602,-2.08718498244991,0.0368714164447097,0.0802889753091716
"LEPROTL1",130.794978276874,0.337895451904806,0.161900100586339,2.08706140812192,0.0368825839679401,0.0803067767435003
"IGHV5-10-1",13.4558600976699,2.51649351383451,1.20589049160151,2.08683419544375,0.0369031248999325,0.0803449829478006
"RNF10",556.921938050075,-0.238505365943616,0.114302404680207,-2.08661722044171,0.0369227493985031,0.080381187868762
"AC004707.1",0.73874905805145,1.31745736483956,0.631410521915918,2.08653058368735,0.0369305878199242,0.0803917305917817
"CHRNA1",2.73332393102666,1.322651771154,0.633938177327026,2.08640498152502,0.036941954135593,0.080409950619091
"RMDN2",22.1914613824423,-0.35211762506331,0.168778689605803,-2.08626827169775,0.0369543290206573,0.0804303628222513
"AMBP",1.69170020544783,1.48971193938217,0.714130800835241,2.08604913503215,0.0369741724942194,0.0804663887773099
"CDAN1",135.524583735957,0.316942981020219,0.151936747102387,2.08601926173026,0.0369768783127808,0.0804663887773099
"ALDH8A1",8.19328208765789,0.623991819186415,0.299155836018517,2.08584203969128,0.036992933929117,0.0804948005288075
